time,exposure,region_1,region_2,region_3,region_4,region_5
2024-07-10 06:10:30.623,2.900813,2.780102e+07,1.7915552e+07,9.962144e+06,2.2541508e+07,2.582551e+06
2024-07-10 06:10:42.626,2.9008169999999995,2.7661552e+07,1.790763e+07,9.95978e+06,2.2533932e+07,2.580949e+06
2024-07-10 06:10:54.622,2.900813,2.7506414e+07,1.7911942e+07,9.958234e+06,2.2528336e+07,2.585281e+06
2024-07-10 06:11:06.615,2.9008139999999996,2.7388208e+07,1.7921084e+07,9.944686e+06,2.25319e+07,2.587613e+06
2024-07-10 06:11:18.622,2.9008139999999996,2.7264484e+07,1.7908026e+07,9.938976e+06,2.2526828e+07,2.584066e+06
2024-07-10 06:11:30.623,2.900814,2.7140664e+07,1.791384e+07,9.93817e+06,2.252299e+07,2.582675e+06
2024-07-10 06:11:42.626,2.900814,2.7080968e+07,1.7920146e+07,9.93821e+06,2.2508064e+07,2.587472e+06
2024-07-10 06:11:54.630,2.900812,2.6888162e+07,1.7923936e+07,9.93919e+06,2.250243e+07,2.586435e+06
2024-07-10 06:12:06.623,2.900812,2.6738484e+07,1.791582e+07,9.942107e+06,2.2486624e+07,2.595128e+06
2024-07-10 06:12:18.622,2.900811,2.6621396e+07,1.7927768e+07,9.946995e+06,2.2477952e+07,2.599043e+06
2024-07-10 06:12:30.623,2.9008119999999997,2.6531332e+07,1.7932364e+07,9.938586e+06,2.2462322e+07,2.599315e+06
2024-07-10 06:12:42.615,2.900812,2.6439514e+07,1.7942996e+07,9.944422e+06,2.2444804e+07,2.60172e+06
2024-07-10 06:12:54.622,2.900812,2.628036e+07,1.793714e+07,9.942073e+06,2.2445998e+07,2.605796e+06
2024-07-10 06:13:06.616,2.9008119999999997,2.6084838e+07,1.792891e+07,9.950242e+06,2.2434868e+07,2.614929e+06
2024-07-10 06:13:18.623,2.900811,2.588386e+07,1.7928244e+07,9.958221e+06,2.242142e+07,2.619603e+06
2024-07-10 06:13:30.622,2.900811,2.575812e+07,1.7930276e+07,9.958263e+06,2.2427314e+07,2.614005e+06
2024-07-10 06:13:42.626,2.9008149999999997,2.5593348e+07,1.7926988e+07,9.946715e+06,2.241998e+07,2.617785e+06
2024-07-10 06:13:54.615,2.900811,2.5396712e+07,1.7913632e+07,9.949416e+06,2.2416568e+07,2.610634e+06
2024-07-10 06:14:06.622,2.9008139999999996,2.5211892e+07,1.7916836e+07,9.946304e+06,2.2409724e+07,2.608982e+06
2024-07-10 06:14:18.615,2.900816,2.4996124e+07,1.790223e+07,9.949484e+06,2.2400868e+07,2.608704e+06
2024-07-10 06:14:30.622,2.9008169999999995,2.483027e+07,1.7911056e+07,9.940668e+06,2.2394428e+07,2.60382e+06
2024-07-10 06:14:42.625,2.900813,2.4636608e+07,1.790646e+07,9.929072e+06,2.2400184e+07,2.598323e+06
2024-07-10 06:14:54.622,2.9008149999999997,2.4470812e+07,1.7913352e+07,9.918861e+06,2.240912e+07,2.590411e+06
