Wavelength,Transmission,Interpolated_Intensity,Expected_Counts
3.891889269000000127e+02,6.890000000000000732e-12,1.816371050691797790e-08,1.251479653926648931e-19
3.891976915999999846e+02,2.399999999999999871e-12,1.816749907252318270e-08,4.360199777405563585e-20
3.892064262999999755e+02,7.279999999999999676e-12,1.817127467054614742e-08,1.322868796015759452e-19
3.892151610999999889e+02,0.000000000000000000e+00,1.817505031179439127e-08,0.000000000000000000e+00
3.892238957999999798e+02,1.949999999999999971e-12,1.817882590981735599e-08,3.544871052414384369e-20
3.892326305000000275e+02,0.000000000000000000e+00,1.818260150784034388e-08,0.000000000000000000e+00
3.892413551999999868e+02,1.106000000000000013e-11,1.818637278333587539e-08,2.011412829836947922e-19
3.892500898999999777e+02,3.899999999999999942e-12,1.819014838135883680e-08,7.094157868729945673e-20
3.892588246000000254e+02,0.000000000000000000e+00,1.819392397938182799e-08,0.000000000000000000e+00
3.892675593000000163e+02,9.099999999999999595e-13,1.819769957740478941e-08,1.655990661543835634e-20
3.892762940000000071e+02,0.000000000000000000e+00,1.820147517542775082e-08,0.000000000000000000e+00
3.892850187000000233e+02,1.106000000000000013e-11,1.820524645092330880e-08,2.013500257472118023e-19
3.892937534000000142e+02,3.899999999999999942e-12,1.820902204894627352e-08,7.101518599089046518e-20
3.893024881000000050e+02,0.000000000000000000e+00,1.821279764696923494e-08,0.000000000000000000e+00
3.893112227999999959e+02,1.122000000000000106e-11,1.821657324499219966e-08,2.043899518088125089e-19
3.893199576000000093e+02,0.000000000000000000e+00,1.822034888624044682e-08,0.000000000000000000e+00
3.893286823000000254e+02,7.420000000000000291e-12,1.822412016173600149e-08,1.352229716000811367e-19
3.893374170000000163e+02,9.900000000000001033e-12,1.822789575975896621e-08,1.804561680216137799e-19
