time,reg1,reg2,reg3,reg4,reg5,reg6
2024-07-10 05:10:23.900000,1432598.2297730332,595841.1986024634,582878.127842995,3445408.3105828427,1962980.446809212,2473515.7389844577,2960764.5667892466,1499401.6541063786,16762989.900256664
2024-07-10 05:11:53.900000,1440803.754264642,598082.6084689338,586098.1993239538,3452099.2159243147,1964296.5623307824,2477930.657919377,2970965.4291099906,1499022.4946615018,16775147.437088765
2024-07-10 05:13:23.900000,1440907.911029931,600558.1376671803,584670.7377354153,3449534.3648321847,1961139.2731751173,2471403.935973135,2972626.920855318,1493940.3293444058,16766396.052672125
2024-07-10 05:14:53.900000,1444750.9098302582,604388.1893852447,585705.1162455452,3453231.890473078,1970737.4980765074,2478313.3631577645,2969802.2358971313,1498795.8807939275,16799809.529276017
2024-07-10 05:16:23.900000,1440312.1605936366,602002.511851238,583626.952107149,3456366.1476759063,1966014.1460524744,2475483.2661396083,2977572.0902487473,1498893.6680173567,16789965.679611266
2024-07-10 05:17:53.900000,1445798.6506308618,604543.2013631207,583699.0963857252,3456917.90394889,1962246.735783149,2476775.1635653046,2981393.763017847,1497224.1596431131,16802317.144027427
2024-07-10 05:19:23.900000,1449581.2396007949,608912.0485281347,587190.4837488786,3451756.8314727573,1956672.3943940864,2475986.5465006167,2977864.725432987,1504137.7149595018,16818573.29924334
2024-07-10 05:21:38.900000,1443352.8947289311,609032.9264651167,588304.0334084355,3447437.6139903106,1957165.0003158394,2489273.2560736127,2976800.705757155,1492199.3598020899,16825332.360750012
2024-07-10 05:23:08.900000,1440139.9589791202,608726.0258160657,590269.3294146361,3451449.4712337386,1951607.9745850798,2497414.313658522,2976691.000374499,1490593.4135443494,16833359.63927986
2024-07-10 05:24:38.900000,1441782.7579190673,610195.0023152034,587787.8633736833,3455358.7445190507,1958533.1326525789,2501972.374668653,2976858.963570283,1495583.2628744307,16853177.182270754
2024-07-10 05:26:08.900000,1442459.7178843205,610223.3334890213,584976.9203758579,3459512.451703372,1955375.9875452793,2503087.179540054,2987168.3163560363,1492169.7117289375,16856526.08958733
2024-07-10 05:27:38.900000,1444586.736285583,610540.5036765385,586640.0204033509,3453962.601235428,1950633.4924832864,2503957.2214538995,2997784.386975685,1495054.8030746602,16863308.177097593
2024-07-10 05:29:08.900000,1451806.3634513174,611496.5515844162,586901.5624558945,3457060.543798198,1954415.409025333,2498594.4838689724,2993580.7625884973,1500980.821779176,16874367.799128734
2024-07-10 05:30:38.900000,1451702.181451658,611547.978806472,584408.1918320365,3458205.392559731,1946309.0920344428,2503126.225116351,2995512.728105303,1511538.4152585897,16867758.367499035
2024-07-10 05:32:08.900000,1443541.1599326327,614141.9464049555,586358.0514639945,3458305.7770733577,1949242.4345197163,2499001.974418181,2997136.979526271,1504768.7839386107,16863260.848061465
2024-07-10 05:33:38.900000,1446725.1549659828,611171.3131363615,587192.6491594687,3455347.6504024127,1946011.348022671,2498897.918437954,3000058.9158658865,1506003.4984535936,16863538.62000462
2024-07-10 05:35:08.900000,1435853.7281937161,608664.1658385597,590350.182962765,3452532.0057549365,1942594.0983956212,2502804.9883123916,3004237.0143844094,1503281.8911268262,16853323.813115556
2024-07-10 05:36:38.900000,1430526.0892131557,607459.2202314319,594804.4488015518,3459302.3851386113,1942604.2557571442,2512674.4224542794,3004339.8197226347,1503485.0157712526,16862083.58752137
2024-07-10 05:38:08.900000,1428985.060647516,611090.4715019448,593753.6502357571,3463540.8916862546,1942157.2516014506,2507042.6731533655,3009719.73466747,1508862.1249666135,16868131.95674969
2024-07-10 05:39:38.900000,1438481.68762183,613420.2076742813,587337.7442974211,3464603.5813494,1938826.5090689342,2510113.1126010604,3010024.0342319394,1515234.208422843,16877588.363258347
2024-07-10 05:41:08.900000,1441214.474554959,610299.803633454,586883.4991699668,3457872.9073701603,1945402.4719501538,2512763.0521855582,3009163.7180531765,1509490.861757426,16875164.3018179
2024-07-10 05:47:53.900000,1439324.0987767845,615908.110017862,590606.0100753418,3461945.6539305337,1942199.1378957233,2514274.8108947896,3020642.9838507045,1508732.0097285481,16903944.036619276
2024-07-10 05:49:23.900000,1436286.2639462044,616748.0651210537,596798.6220615571,3462010.0957711013,1942332.817793542,2507509.0082753906,3020250.2893662415,1512715.987752201,16894596.4720911
2024-07-10 05:51:38.900000,1442689.1940722263,618461.72504145,592502.028780753,3462277.9195579425,1937670.059828467,2503218.200272519,3018815.8719757786,1517801.8432293586,16896236.739690386
2024-07-10 05:53:08.900000,1433575.9411127798,618804.451273727,597316.50996931,3469970.4036458405,1926302.7620497956,2507420.4836754003,3033273.5438001696,1514630.7781307178,16896921.49070803
2024-07-10 05:54:38.900000,1441016.13599927,617205.7601212482,594908.6674617294,3468491.940449945,1923088.2321551281,2511382.408176969,3039446.2631340837,1513567.292455776,16901001.3499507
2024-07-10 05:54:38.900000,1441016.13599927,617205.7601212482,594908.6674617294,3468491.940449945,1923088.2321551281,2511382.408176969,3039446.2631340837,1513567.292455776,16901001.3499507
2024-07-10 05:54:38.900000,1441016.13599927,617205.7601212482,594908.6674617294,3468491.940449945,1923088.2321551281,2511382.408176969,3039446.2631340837,1513567.292455776,16901001.3499507
2024-07-10 05:55:23.900000,1444281.3417175119,616351.4983601234,596841.621864132,3469793.2827587416,1920933.7723628413,2513490.053798359,3037071.222834427,1514005.3984601602,16897427.084690034
2024-07-10 05:55:23.900000,1444281.3417175119,616351.4983601234,596841.621864132,3469793.2827587416,1920933.7723628413,2513490.053798359,3037071.222834427,1514005.3984601602,16897427.084690034
2024-07-10 05:56:08.900000,1439391.8552005857,613525.7660703405,593813.2976268175,3468798.425291528,1917465.4848577513,2517168.9846194666,3041586.1363467677,1517386.754168717,16893687.40329098
2024-07-10 05:56:08.900000,1439391.8552005857,613525.7660703405,593813.2976268175,3468798.425291528,1917465.4848577513,2517168.9846194666,3041586.1363467677,1517386.754168717,16893687.40329098
2024-07-10 05:56:53.900000,1438271.83282355,616702.3848753688,590686.0926158355,3472390.0263493294,1915371.9837214272,2512492.0097979233,3033321.048757325,1516180.327995126,16890312.95150303
2024-07-10 05:56:53.900000,1438271.83282355,616702.3848753688,590686.0926158355,3472390.0263493294,1915371.9837214272,2512492.0097979233,3033321.048757325,1516180.327995126,16890312.95150303
2024-07-10 05:57:38.900000,1438689.8123185784,617970.6766849565,590134.6951379012,3474717.638242044,1916255.2501347726,2511067.9991478627,3036116.848178457,1522059.140740002,16896392.674056098
2024-07-10 05:57:38.900000,1438689.8123185784,617970.6766849565,590134.6951379012,3474717.638242044,1916255.2501347726,2511067.9991478627,3036116.848178457,1522059.140740002,16896392.674056098
2024-07-10 05:58:23.900000,1438084.4695499318,617736.0941934051,588606.7876233589,3475178.007423854,1913917.4280146235,2513558.726279138,3036890.401317687,1520930.027453918,16900213.25270044
2024-07-10 05:58:23.900000,1438084.4695499318,617736.0941934051,588606.7876233589,3475178.007423854,1913917.4280146235,2513558.726279138,3036890.401317687,1520930.027453918,16900213.25270044
2024-07-10 05:58:23.900000,1438084.4695499318,617736.0941934051,588606.7876233589,3475178.007423854,1913917.4280146235,2513558.726279138,3036890.401317687,1520930.027453918,16900213.25270044
2024-07-10 05:59:08.900000,1439389.9641423323,615744.1086339004,587205.4609316194,3469483.96938733,1918714.2106025876,2521794.579201805,3036339.0692182486,1519081.6289031245,16911993.688597634
2024-07-10 05:59:08.900000,1439389.9641423323,615744.1086339004,587205.4609316194,3469483.96938733,1918714.2106025876,2521794.579201805,3036339.0692182486,1519081.6289031245,16911993.688597634
2024-07-10 05:59:53.900000,1438685.036588443,616329.1036629251,589983.3807298364,3464175.8256910704,1914916.1740890746,2520722.032760283,3039725.604025187,1519212.45422945,16899260.31773892
2024-07-10 05:59:53.900000,1438685.036588443,616329.1036629251,589983.3807298364,3464175.8256910704,1914916.1740890746,2520722.032760283,3039725.604025187,1519212.45422945,16899260.31773892
2024-07-10 06:00:38.900000,1437602.597240122,614278.7869663109,590049.8333502994,3462770.2695200136,1916561.5619040255,2512154.5423484086,3044259.2520322064,1515366.2924649962,16897345.955106955
2024-07-10 06:00:38.900000,1437602.597240122,614278.7869663109,590049.8333502994,3462770.2695200136,1916561.5619040255,2512154.5423484086,3044259.2520322064,1515366.2924649962,16897345.955106955
2024-07-10 06:01:23.900000,1438416.2996762393,617491.1488982505,590729.3377808409,3463185.762079791,1921942.0323855411,2511557.856657295,3041659.2556229886,1517935.6893680715,16916043.82681607
2024-07-10 06:01:23.900000,1438416.2996762393,617491.1488982505,590729.3377808409,3463185.762079791,1921942.0323855411,2511557.856657295,3041659.2556229886,1517935.6893680715,16916043.82681607
2024-07-10 06:01:23.900000,1438416.2996762393,617491.1488982505,590729.3377808409,3463185.762079791,1921942.0323855411,2511557.856657295,3041659.2556229886,1517935.6893680715,16916043.82681607
2024-07-10 06:02:08.900000,1439158.5444111272,622656.2205507758,588474.8626706413,3466469.870419208,1923358.2592159314,2511323.2469383283,3039086.240396331,1516325.6281637587,16925432.860402938
2024-07-10 06:02:08.900000,1439158.5444111272,622656.2205507758,588474.8626706413,3466469.870419208,1923358.2592159314,2511323.2469383283,3039086.240396331,1516325.6281637587,16925432.860402938
2024-07-10 06:02:53.900000,1441952.1424497599,623427.4122868844,595043.6666621792,3470063.940756308,1920855.4698810726,2512145.2199181924,3037486.899518825,1513156.7745819539,16932501.551357448
2024-07-10 06:02:53.900000,1441952.1424497599,623427.4122868844,595043.6666621792,3470063.940756308,1920855.4698810726,2512145.2199181924,3037486.899518825,1513156.7745819539,16932501.551357448
2024-07-10 06:03:38.900000,1442477.4105218665,622560.2638973738,592911.2783964685,3461658.0390102523,1920412.194468913,2513761.2318370626,3040759.3769850647,1515340.2892481638,16930209.72040944
2024-07-10 06:03:38.900000,1442477.4105218665,622560.2638973738,592911.2783964685,3461658.0390102523,1920412.194468913,2513761.2318370626,3040759.3769850647,1515340.2892481638,16930209.72040944
2024-07-10 06:04:23.900000,1447226.038941071,623002.7753896365,589782.1762214556,3455695.200965788,1919982.0851435144,2511911.9736264283,3034803.1190647213,1515142.7284683716,16924902.866093285
2024-07-10 06:04:23.900000,1447226.038941071,623002.7753896365,589782.1762214556,3455695.200965788,1919982.0851435144,2511911.9736264283,3034803.1190647213,1515142.7284683716,16924902.866093285
2024-07-10 06:05:08.900000,1449983.0237889416,620729.9129817665,593228.0277148214,3456928.8205714114,1914735.6296012918,2510113.442527499,3030785.186783095,1514585.2931208757,16919645.032140296
2024-07-10 06:05:08.900000,1449983.0237889416,620729.9129817665,593228.0277148214,3456928.8205714114,1914735.6296012918,2510113.442527499,3030785.186783095,1514585.2931208757,16919645.032140296
2024-07-10 06:05:08.900000,1449983.0237889416,620729.9129817665,593228.0277148214,3456928.8205714114,1914735.6296012918,2510113.442527499,3030785.186783095,1514585.2931208757,16919645.032140296
2024-07-10 06:05:53.900000,1451302.4020092967,619011.3322977925,594672.0522364585,3460365.8757040217,1916016.4087442677,2514550.925235969,3027646.157967338,1513235.9449955162,16917319.307217725
2024-07-10 06:05:53.900000,1451302.4020092967,619011.3322977925,594672.0522364585,3460365.8757040217,1916016.4087442677,2514550.925235969,3027646.157967338,1513235.9449955162,16917319.307217725
2024-07-10 06:06:38.900000,1444245.7312672734,620348.8052290214,594881.4518551267,3460413.1193033713,1918488.4302444076,2519087.8052996313,3032337.339847549,1512760.3183282467,16921962.527193867
2024-07-10 06:06:38.900000,1444245.7312672734,620348.8052290214,594881.4518551267,3460413.1193033713,1918488.4302444076,2519087.8052996313,3032337.339847549,1512760.3183282467,16921962.527193867
2024-07-10 06:07:23.900000,1444849.746175195,622719.5974775096,594319.7789615458,3468130.528007744,1920017.8330388146,2519697.5158525216,3034277.6839126246,1512453.4637377858,16939785.865956537
2024-07-10 06:07:23.900000,1444849.746175195,622719.5974775096,594319.7789615458,3468130.528007744,1920017.8330388146,2519697.5158525216,3034277.6839126246,1512453.4637377858,16939785.865956537
2024-07-10 06:08:08.900000,1445288.172273095,623094.1554344994,593111.7807748639,3475459.152827045,1915270.5841211164,2518517.885971974,3038924.323459514,1512065.0543551163,16940590.12867605
2024-07-10 06:09:38.900000,1450619.8108196023,622451.1530061151,596941.5923996883,3477299.200119162,1913692.4569885756,2513544.3312174277,3038918.5853008376,1511872.5935845515,16953855.09200094
2024-07-10 06:11:08.900000,1447818.2888553934,619521.6217231501,592220.6938272943,3474063.9681116175,1915082.7527606334,2513294.275194276,3039581.7610453153,1509453.0793066097,16937310.997825585
2024-07-10 06:12:38.900000,1450131.843939532,622164.3032777566,594871.3039493224,3479265.0818842975,1912075.1996411227,2519687.5782142403,3034299.411597411,1511858.010389976,16956211.02517222
2024-07-10 06:14:08.900000,1448580.2421010009,625304.7483248761,597714.3430717192,3480294.5408027787,1919096.1131709393,2515809.971133376,3033369.9090201408,1513555.0514480842,16964704.015902072
